Course Name,Description,Rate,Instructor,Price,Total Hours,lectures,Level,Number Of Rated Users,Status,Original Price,Price Value,Price Currency
[ATUALIZADO] DRONE - LEVANTAMENTO E PROCESSAMENTO DE IMAGENS,Seja um piloto de drones completo de verdade! Curso atualizado em novembro de 2019 e com mentoria semanal.,4.2,"Instructor:
Drone Valk",E£199.99,10.5,66,All Levels,,Highest rated,E£269.99,199.99,E£
Automatización de procesos en ArcPy 10.8,Python con ArcGIS,3.0,"Instructor:
Sean Reyes",E£199.99,4,24,Intermediate,,,E£269.99,199.99,E£
De Excel a Word: Automatizar reportes con Python - 2023,Aprende a crear reportes en Microsoft Word de forma automática y sin necesidad de tener conocimientos de programación.,4.3,"Instructor:
Edu Morales",E£199.99,8,28,Beginner,,,E£269.99,199.99,E£
【自治体職員様対象】DXの取り組み方と心構え～デジタル技術を活用した業務改革～,自治体でのDX推進、「何から手をつければ良いかわからない！」「モチベーションが湧かない…」ということはありませんか？ この講座は、複数自治体のDX支援を行う現役講師がお伝えする、『自治体事情も踏まえた、実践的なDXへの取り組み方』を学べます,4.1,"Instructor:
みらい 株式会社",E£549.99,1,21,Beginner,,,E£729.99,549.99,E£
Aprenda Excel com Python - Curso Completo,Curso Prático Passo a Passo com Tudo o que você Precisa Saber,4.8,"Instructor:
Rafael F. V. C. Santos, Ph.D.",E£199.99,7,64,Intermediate,,,E£269.99,199.99,E£
SAP ERP - Automatización de procesos transaccionales.,Aprenda a automatizar tareas repetitivas y que consumen mucho tiempo de forma rápida y sencilla en el sistema (SAP).,5.0,"Instructor:
Juan G. Fermin Capellan","E£1,699.99",3,14,All Levels,,New,,"1,699.99",E£
UIPath e SQL Server Integração e Automação de Base de Dados,Aprenda a integrar o UIPath com SQL Server e os conceitos Básicos para se tornar Autónomo na automação de base de dados,0.0,"Instructor:
Valdmir Chimpolo",E£629.99,2.5,21,Intermediate,,New,E£849.99,629.99,E£
【超入門】初心者向け｜Power Automate Desktop でWebスクレイピングするロボットを作成しよう,Power Automate Desktopの基本的な使い方を習得して、業務効率化・自動化しちゃいましょう～～！,3.9,"Instructor:
事務職 たらこ",E£199.99,,10,Beginner,,,E£269.99,199.99,E£
Microsoft Power Automate 101 | Robotik Süreçler Tasarla!,"Power Automate ile otomasyonlar, robotlar oluşturun, verimlilik sağlayın!",4.0,"Instructor:
Halil İbrahim Sucu",E£199.99,1.5,9,Beginner,,,E£269.99,199.99,E£
Web Scraping con Python - Extracción y Automatización Web,Aprende Web Scraping con Python desde 0! Extrae información de sitios web y aprende a automatizar procesos con Python!,3.9,"Instructors:
Pedro Vargas • Ethical Hacker, LionGuard Academy",E£199.99,8.5,49,All Levels,,,E£269.99,199.99,E£
Power Automate Intermedio y Avanzado,Potencia tus habilidades de automatización con Power Automate: Descubre las estrategias avanzadas y mejores prácticas,0.0,"Instructor:
Christian Abata",E£619.99,3,17,Expert,,,,619.99,E£
Solidworks CSWPA-DT Drawing Professional,Aprende la preparacion para la certificacion CSWPA-DT,4.8,"Instructor:
Alfredo Gutierrez Garcia",E£199.99,3.5,13,All Levels,,,E£269.99,199.99,E£
Aprende a utilizar Power Automate,Descubre el potencial de la automatización de tareas con Power Automate,4.5,"Instructor:
Pedro José Hernández Muñoz",E£199.99,3,36,Intermediate,,,E£269.99,199.99,E£
Curso de Automatización en Python,Curso de Automatización en Python,3.7,"Instructor:
Andres Rojas",E£199.99,4.5,28,Beginner,,,E£269.99,199.99,E£
Automatizando tarefas através do mouse e teclado,Automatize tarefas repetitivas através da criação de scripts que movimentam o mouse e pressionam teclas automaticamente,4.8,"Instructor:
Luciano Calado da Costa",E£199.99,2.5,12,Beginner,,,E£269.99,199.99,E£
【プログラマーが教える】Power Automate Desktop講座・一人でフローを作れるようになろう！,未経験者、初心者向け！Power Automate Desktopのフローに必要な考え方やコツを学び、それを基にして簡単なフローを作成していきます！利用するアクションの解説もしています！,0.0,"Instructor:
小堀 将人",E£199.99,2.5,53,Beginner,,,E£269.99,199.99,E£
Criação de robôs de automação com Python e SikuliX,"Com Python, automatize a execução de qualquer tarefa que possa ser feita no computador com mouse e teclado",4.6,"Instructor:
Gean Ribeiro",E£199.99,1,20,Beginner,,Highest rated,E£269.99,199.99,E£
Python e Excel: Automatize a criação das suas planilhas,Aprenda como você pode utilizar o poder do Python para criar planilhas padronizadas e sem os erros da digitação manual.,4.3,"Instructor:
Robert Ribeiro Barbosa",E£229.99,3.5,22,All Levels,,,E£319.99,229.99,E£
Introducción Automatización de Procesos en ETL,Primeros pasos y conocimientos claves para ejecutar procesos automáticos,3.2,"Instructor:
Jonathan Gonzalez",E£219.99,1.5,9,Beginner,,,E£319.99,219.99,E£
Aprenda a automatizar o Excel com Python e OpenPyXL,Como controlar o Excel utilizando Python,4.5,"Instructor:
Nicolas Almeida",E£229.99,5,36,Intermediate,,,,229.99,E£
Automação de Tarefas administrativas com Python,Curso de programação em Python para desenvolvimento de Automação de Tarefas administrativas,4.3,"Instructor:
Dimas Sorrenti Filho",E£199.99,3.5,36,All Levels,,,E£269.99,199.99,E£
【超初心者向け】業務効率化のためのPython入門講座,業務効率化に最低限必要なPythonが身につく講座です。業務効率化に不要な難しい項目は全て削り、初心者の学びやすさを最重視しました。前提知識は一切不要。この講座で業務効率化に必要なPythonのエッセンスを学びましょう。,4.5,"Instructor:
中田 裕弥",E£199.99,2.5,29,Beginner,,,E£269.99,199.99,E£
Microsoft Flow/Power Automate para Iniciantes,Automação de processos de negócios e integração de sistemas e aplicações,4.4,"Instructor:
Mauricio Cassemiro",E£199.99,4,12,All Levels,,,E£269.99,199.99,E£
Criando Robôs com Python - Controlando o Instagram,Utilize robôs em Python para ganhar seguidores reais e segmentados para alavancar o alcance da seu perfil do Instagram.,3.5,"Instructor:
Gabriel Casemiro | + 6.400 Alunos",E£199.99,1.5,11,Beginner,,,E£269.99,199.99,E£
【Excel】作業効率10倍にする正しいExcel操作,ショートカットキー操作だけではなく、マウスとの合わせ技を使った方がエクセル操作を高速化できる場合も多くあります。また、瞬間的な操作の時短と何度も使いたいテンプレ化による時短の2種類を分けて丁寧に解説していきます。,3.5,"Instructor:
【仕事ハック】 レオナルド",E£199.99,1,32,All Levels,,,E£269.99,199.99,E£
Cloud Computing Fundamentals in Bangla (ক্লাউড কম্পিউটিং),ক্লাউড কম্পিউটিং এর আদ্যোপান্ত: বাংলা ভাষায় ক্লাউড কম্পিউটিং এর মৌলিক বিষয়গুলো শেখা,4.4,"Instructor:
Enamul Haque",Free,1.5,17,Beginner,,,,0,
Fundamental RPA UIPath: Domine o UIPath Studio,Domine o UIPath Studio: O Ambiente de desenvolvimento dos teus Robôs,4.2,"Instructor:
Valdmir Chimpolo",Free,1,12,Beginner,,,,0,
Uso de la Inteligencia Artificial en el Sector Financiero,"Descubre la IA en Finanzas: Aplicaciones reales en análisis de riesgos, detección de fraudes y automatización",4.2,"Instructor:
Pato Giovannini • Especialista en Transformación Digital",Free,1,22,Beginner,,,,0,
IBM Cognos Analytics - Tipps und Tricks aus der Praxis,Tipps für die professionelle Nutzung von Cognos Analytics,4.6,"Instructor:
Jens Bäumler",Free,1.5,20,Intermediate,,,,0,
【文系地方公務員でもわかる】ＤＸ以前の話,地方自治体職員を対象として、地方自治体職員が開発した日本初のeラーニングコンテンツです。,3.3,"Instructor:
坂本 昌宏",Free,1.5,9,Beginner,,,,0,
UiPath Studio ile Excel VBA Kodlari Alıştırmaları,UiPath Studio ile Excel Programında Invoke VBA aktivitesini kullanarak önemli excel operasyonlarının yapılması.,3.6,"Instructor:
Levent Kurt",Free,1,16,All Levels,,,,0,
Introducere în procesele simulate,Cum participi la primul tău proces simulat,5.0,"Instructor:
EDYN Moldova",Free,,10,Beginner,,,,0,
